Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1611,10774374,yanisywd,"2023-08-16 23:37:13",0.63243,8,yanisywd
1612,10784360,"Michael Cerda","2023-09-26 01:18:55",0.63248,3,michaelcerda
1613,10991294,"Oleksii Shabo","2023-10-08 20:29:20",0.63326,7,oleksiyshabo
1614,10783340,"Rishabh Manoj","2023-08-21 05:46:44",0.63346,8,perseus14
1615,10934250,a_wish,"2023-09-20 01:09:31",0.63433,8,alexeyb
1616,10843056,"Lev Vinokurov","2023-09-10 00:50:15",0.63454,8,poroshok
1617,10745587,Kethupio,"2023-10-11 16:24:11",0.63459,48,aniarya
1618,10677984,"Subhankar Halder","2023-08-18 02:10:10",0.63495,6,subhankarhalder
1619,10710515,"Ronald Pinto","2023-09-06 19:37:35",0.63508,1,ronaldpinto
1620,10778102,Qtnthinh2231,"2023-08-24 04:59:02",0.63525,18,qtnthinh2231
1621,10722311,"Sumeet Sawant ","2023-08-25 22:01:02",0.63548,2,sumeetsawant
1622,10823541,Anand212153,"2023-08-22 21:23:47",0.63572,1,anand212153
1623,10693350,"Emmanuel nsiye","2023-08-30 21:57:19",0.63623,11,emmanuelnsiye
1624,10716726,dabber1337,"2023-08-02 02:09:51",0.63722,25,dabber1337
1625,10821708,blueberryla,"2023-08-27 12:45:37",0.63738,1,blueberryla
1626,10746223,"xavier fernando","2023-10-11 03:44:23",0.63747,124,xaviertce
1627,10781075,ota,"2023-08-30 01:59:30",0.63750,5,kazuhiroohta
1628,10801525,"Happy Kai","2023-09-05 05:39:39",0.63797,11,happykai
1629,10812664,amdata,"2023-09-29 17:36:23",0.63797,11,aludata
1630,10689734,"Shogo UTM","2023-08-10 07:27:42",0.63800,1,shogoutm
1631,10751621,"Šimon Šefčík","2023-09-09 19:19:26",0.63840,3,imonefk
1632,10969310,"ANDRÉS SEBASTIAN","2023-09-28 00:14:27",0.63843,1,andrssebastian
1633,10683416,Srikanth,"2023-09-04 00:28:29",0.63845,2,smsrikanthreddy
1634,10829031,"Sujal Neupane","2023-09-26 14:44:07",0.63875,37,neupane9sujal
1635,10794677,"Marcin Świostek","2023-10-08 15:14:12",0.63891,73,marcinkamil84
1636,10911731,Luke,"2023-09-20 05:39:24",0.63901,4,luke1080
1637,10846118,"Alexander Ershov","2023-09-09 08:30:11",0.63936,5,alexanderershov
1638,10860503,SubhamNagar,"2023-09-19 11:44:37",0.64019,16,subham07
1639,10771462,"Sam Watson","2023-09-02 10:32:15",0.64120,4,samwatson
1640,10705051,"elliot robot","2023-08-09 11:14:16",0.64155,25,elliot2robot
1641,10691319,cyberia,"2023-08-16 09:19:41",0.64190,1,cyberia
1642,10922194,"Sanjana Anand","2023-09-30 03:30:11",0.64190,3,anandmsm
1643,10678603,olougern111,"2023-07-19 16:08:11",0.64205,25,olougern111
1644,10944091,NowRiver09,"2023-09-21 14:37:28",0.64206,1,nowriver09
1645,10810075,"Sergey Chernykh","2023-08-22 21:10:11",0.64227,8,sergeychernykh
1646,10868556,PatrickGuetlein,"2023-10-05 17:47:11",0.64351,23,patrickguetlein
1647,10882709,"Anurag Varma","2023-09-19 04:49:21",0.64406,6,anuragvarma
1648,10812715,"Arnaldo Pereira","2023-08-19 21:04:34",0.64432,3,arnaldoapp
1649,10848804,"Onwunyi Chisomebi","2023-08-30 15:54:55",0.64457,2,onwunyichisomebi
1650,10852061,"Sebastian Mateus","2023-10-05 07:13:11",0.64459,14,"juanfrojas,sebastianmateus"
1651,10797562,Helga_P,"2023-09-22 07:44:21",0.64558,15,helgap
1652,10796227,Olga,"2023-09-16 08:16:16",0.64614,1,belkina
1653,10814408,lcarillo97,"2023-08-21 01:20:37",0.64692,4,lcarillo97
1654,10904458,"veeresh kande","2023-10-10 18:16:17",0.64702,1,veeresh09
1655,10983603,"punyapat khaimook","2023-09-29 09:23:43",0.64705,1,punyapatxkhaimook
1656,10792168,raly993797,"2023-10-11 21:39:02",0.64710,45,raly993797
1657,10928598,"Anees Aslam","2023-10-07 06:32:52",0.64726,1,aneesaslam
1658,10819060,"JamesJK LIN","2023-08-23 02:25:43",0.64736,1,jamesjklin
1659,10836876,EnceAi,"2023-09-24 15:58:45",0.64755,28,"alexa380,diogopizaneschi"
1660,10876550,"Hector Woods","2023-09-10 21:16:56",0.64775,1,hectorwoods42
1661,10801690,Geogeo,"2023-08-29 21:20:04",0.64778,22,geogeolerigolo
1662,10992976,cicicc,"2023-10-01 00:22:29",0.64780,1,cicicc
1663,10695614,kojihay,"2023-07-20 11:52:13",0.64781,1,kojihay
1664,10778949,"Cong Vo","2023-08-10 15:13:07",0.64781,3,vominhcong05
1665,10760338,TheoBB,"2023-08-13 18:04:26",0.64781,1,theobb
1666,10784089,CoralBlue,"2023-10-02 23:12:42",0.64782,2,coralleicn
1667,10986206,DIATians,"2023-09-30 11:34:43",0.64809,2,"mayashankarkumar,shivamsengar"
1668,10910598,"Joshua van Eeden","2023-09-14 01:47:51",0.64811,2,joshuavaneeden
1669,10984318,"Evangelos Siminos","2023-09-30 10:12:36",0.64813,1,vasimos
1670,10814919,Ishan,"2023-08-26 01:42:53",0.64813,1,ishanpurohit
1671,10866616,YingxiZhang,"2023-09-04 09:54:57",0.64821,1,yingxizhang
1672,10873802,Kenrrowe,"2023-09-11 15:29:10",0.64832,14,kenrrowe
1673,10679991,Satya,"2023-09-09 15:38:58",0.64844,2,satyaprakashshukl
1674,10676541,"Made in 237","2023-09-28 21:08:39",0.64846,12,mbiandimariethrse
1675,10834150,VaiPhoenix,"2023-09-28 08:34:45",0.64847,1,vaiphoenix
1676,10789932,"Evgeny Bagirov","2023-08-19 11:01:40",0.64849,1,ebagirov
1677,10813046,"Tetsuya Kawamukai","2023-08-21 04:37:31",0.64862,2,tetsuya0317
1678,10831773,"Zhecheng Liao","2023-10-01 06:46:04",0.64867,6,zhechengliao
1679,10996710,takahoku,"2023-10-01 23:42:09",0.64876,1,takahoku
1680,10862192,"Vlad Balanda","2023-09-26 09:50:12",0.64886,9,bankhv
1681,10864001,"Yuuki Kano","2023-09-03 15:18:08",0.64897,1,tku20c1219
1682,10844397,"Nagabuchi Tsuyoshi","2023-08-29 13:23:29",0.64898,1,johoro
1683,10937111,"Sankalp Wanjari","2023-10-08 19:37:20",0.64901,6,"pranavtupe,sankalpwanjari25"
1684,10761006,$$3lac$$,"2023-09-25 13:57:01",0.64901,20,"ranjanbalappakaggle,shreyasrao380"
1685,10984233,skashperova,"2023-10-10 07:42:07",0.64916,4,skashperova
1686,10881358,ceviess,"2023-09-07 10:57:58",0.64920,1,ceviess
1687,10689181,sf,"2023-09-24 15:30:14",0.64926,1,sokifukuda
1688,10969114,"Fengshuo Liu","2023-09-26 02:35:09",0.64941,1,fengshuoliu
1689,10743113,"Amit Maurya","2023-08-04 10:29:11",0.64944,3,akm5160
1690,10783532,Justin,"2023-08-24 18:39:14",0.64948,9,jhui04
1691,10839940,"mohamed ibrahim","2023-08-28 07:55:05",0.64948,5,moxibrahim
1692,10772147,EK,"2023-08-26 08:01:13",0.64952,1,eswarankrishnasamy
1693,10889411,"Naruhiko Nakanishi","2023-09-09 07:42:37",0.64959,1,grapestone5321
1694,10728273,daksithj,"2023-08-04 06:29:14",0.64959,31,daksithj
1695,10854262,ibrahimmazlum,"2023-09-20 10:47:20",0.64960,17,mazlumi
1696,10979095,"Animesh Agrawal 23","2023-10-11 18:33:34",0.64975,2,animeshagrawal23
1697,10990717,Delta,"2023-10-11 19:27:58",0.64990,10,shrutikagedam08
1698,10692121,simmlers,"2023-08-27 16:52:10",0.64992,1,"abhitator,chiraggarg890,horizon09,thegeek13242"
1699,10990558,"Andrii Shevtsov","2023-10-01 23:27:30",0.65014,5,andriishevtsov
1700,10805654,Gusthema,"2023-08-17 11:02:32",0.65017,1,gusthema
1701,10747510,Sztánáhopsz,"2023-09-22 15:29:24",0.65024,28,sztnhopsz
1702,10792342,"med aziz omri ","2023-08-31 10:16:36",0.65031,4,medazizomri
1703,10855156,"pradnya bahulekar","2023-10-08 18:25:24",0.65081,17,pradnyabahulekar
1704,10844125,"Yashraj Rai","2023-08-30 09:03:50",0.65120,4,yashrajrai
1705,10851869,"Rich Cordova","2023-09-04 05:17:23",0.65121,3,richcordova
1706,10897530,"Enoch Chang","2023-09-11 12:05:30",0.65122,1,eeknoc
1707,10845176,"R SIVA KUMAR","2023-10-08 07:14:13",0.65140,2,rsiva1104
1708,10919348,tiny-babies,"2023-09-25 21:28:23",0.65150,1,tinybabies
1709,10988324,fatinirq,"2023-10-09 19:35:05",0.65205,4,fatinirq
1710,10678528,"Bojan Tunguz","2023-10-11 15:32:37",0.65205,1,tunguz
1711,10866410,"Akhilesh Kumar","2023-10-11 06:36:25",0.65228,2,akhilesh85
1712,10966771,Tempest,"2023-09-25 15:33:00",0.65253,1,dr413677671
1713,10803170,tfong,"2023-09-25 17:09:38",0.65260,2,fong144
1714,10941280,"Ahmed Ali #2","2023-09-26 09:36:23",0.65262,5,coinshot
1715,10817906,"Jaber Ben Tayeb","2023-08-21 15:52:06",0.65265,1,jaberbentayeb
1716,10830097,"Henry Shan","2023-09-14 16:16:24",0.65270,2,henryshan
1717,10676812,hugo567,"2023-08-24 08:32:38",0.65290,1,hugo567
1718,10818642,DivyaParmar12,"2023-09-05 11:57:42",0.65299,1,divyaparmar12
1719,10815268,riodejeanero,"2023-08-25 03:04:16",0.65337,1,riodejeanero
1720,10692770,MatiasMG,"2023-09-08 09:57:03",0.65341,28,matiasmgonzalez
1721,10919470,j_samyak,"2023-10-07 06:22:46",0.65348,1,jsamyak1409
1722,10685780,Jagadeesh,"2023-08-11 16:11:06",0.65359,14,jaga360
1723,10802010,andrew_tep,"2023-08-30 12:30:40",0.65362,6,andrewteplov
1724,10765652,"Şerif ÖZ","2023-09-30 08:51:43",0.65368,17,serifoz
1725,10949820,"Dheeraj M Pai","2023-10-07 01:59:07",0.65370,1,dheerajmpai
1726,10711276,PetteriMoilanen,"2023-09-06 09:51:49",0.65435,8,morkkis
1727,10696976,Abhinavgaur,"2023-09-04 20:05:46",0.65509,21,abhinavgaur02
1728,10872714,"Junhyuk Jang","2023-09-10 23:23:24",0.65533,1,lukejang0129
1729,10724111,Thomas,"2023-07-26 02:18:10",0.65539,2,thomasdubail
1730,10993615,"Vladyslav  Morozov","2023-10-02 05:30:31",0.65548,2,vladyslavmorozov
1731,10713887,Munguu12,"2023-10-04 15:54:42",0.65556,1,munguu12
1732,10956076,"Tau Raphael Rasethuntsa","2023-10-11 22:56:15",0.65588,35,raphael1989
1733,10876161,"Anthony Tedde","2023-09-28 13:20:21",0.65657,1,anthonytedde
1734,10710088,"Alexander Lomakin","2023-07-25 20:29:31",0.65671,4,ximader
1735,10721784,hfyx0111,"2023-08-28 11:57:15",0.65709,49,hfyx0111
1736,10753414,"Two Hundred Small Cute","2023-10-11 14:48:37",0.65786,244,"darksosol11,themostnewhand"
1737,10881834,pulopuli,"2023-09-09 02:35:14",0.65873,1,pulopuli
1738,10786862,yingbwu,"2023-08-13 16:27:50",0.65887,3,yingbowu
1739,10760061,Oman_team,"2023-08-20 06:14:39",0.66053,24,"maramalhinai,mawadaalabri"
1740,10762043,"Ziad Hamada","2023-10-02 11:08:36",0.66108,114,ziadhamadafathy
1741,10915720,"Vincent Rivier","2023-09-27 20:47:37",0.66113,9,vrivier
1742,10823062,"Shannon Clark","2023-09-05 01:47:50",0.66121,8,shannonclark
1743,10692098,"Heriberto Rangel Robles","2023-07-23 23:40:17",0.66189,1,ghrangel
1744,10913804,"robert altran","2023-09-14 04:14:37",0.66215,1,robertaltran
1745,10781206,"Joe Norman","2023-08-18 09:33:20",0.66219,6,joenorman
1746,10868128,"Rajiv Tiwari","2023-09-22 14:49:22",0.66407,6,rajivtwr
1747,10705829,"Ashok Kumar Garain","2023-08-26 11:35:52",0.66493,1,ashokkumargarain
1748,10834198,"Mouad AIT HA","2023-08-26 22:21:16",0.66493,4,mo0103
1749,10709843,mimi9672,"2023-08-21 15:22:01",0.66516,7,mimi9672
1750,10996275,zayedupal,"2023-10-02 07:02:09",0.66517,3,zayedupal
1751,10925389,"Zaib Freelancer","2023-09-17 07:05:15",0.66543,4,zaibfreelancer
1752,10938348,"Chih-Kang Huang","2023-09-25 13:03:45",0.66566,1,cheesypicodon
1753,10881269,"Abhiraj Amin","2023-09-10 11:36:48",0.66590,16,abhirajamin
1754,10782275,"Idrak Asadbayli","2023-08-24 07:41:42",0.66595,15,idrakesedbeyli
1755,10680578,"Michael Sh","2023-07-24 08:35:47",0.66610,21,michaelshekasta
1756,10796226,"Matheus Utino","2023-08-21 14:18:47",0.66735,1,matheusutino
1757,10989053,"Yevhenii Azarov","2023-10-10 10:51:59",0.66776,4,evgeniyazarov
1758,10874775,"lsl lee","2023-10-07 09:54:48",0.66819,13,lsllee
1759,10922374,B.Thushar,"2023-09-16 16:57:52",0.66868,1,bthusharmarvel
1760,10782622,"Annamaria Libor","2023-08-26 22:05:59",0.66918,22,annamarialibor
1761,10730631,"Andrew Naumovich","2023-08-02 08:44:08",0.67035,9,nandreyn
1762,10776869,"shiva iyer","2023-08-18 00:33:57",0.67049,1,shivaiyer129
1763,10818858,"Aniel Villegas","2023-09-21 05:04:13",0.67052,3,anielvillegas
1764,10701018,秤アツコ,"2023-10-02 13:37:27",0.67086,22,tracemiracle
1765,10814636,"Sajib Das","2023-08-21 10:38:36",0.67287,10,sajibdas
1766,10808657,Bushuyev,"2023-10-11 20:14:51",0.67313,17,bushuyev
1767,10796082,"janniel medina","2023-10-11 00:17:02",0.67370,11,"jannielmedina,yerlinmoisescespedes"
1768,10690979,Marcus__8u8,"2023-10-09 10:09:19",0.67381,48,"marcus8u8,w522543069"
1769,10776913,"Sambhrama Khushi","2023-08-17 15:05:58",0.67422,4,sambhramakhushi
1770,10700406,Nexum,"2023-09-13 07:18:46",0.67449,13,"marcomisuraca,massimilianopianges,nicoltrentacoste,omidgh1,silvioromano"
1771,10881839,ZhengyangZhong2021,"2023-09-08 13:52:06",0.67457,1,zhengyangzhong2021
1772,10811745,"Swati Pandey","2023-09-17 13:12:52",0.67459,6,swatipandey48
1773,10730799,"Viggo Svärdkrona","2023-07-30 20:46:24",0.67718,5,"bubblesfredde,olivertryding,sotskopa,viggosvrdkrona,williambigert"
1774,10905919,"Mr Michael Chung","2023-09-15 06:49:32",0.67727,9,mrmichaelchung
1775,10707740,Rosy,"2023-07-22 06:06:17",0.67809,6,"fang666,gaobaopeng"
1776,10975321,"huiqian lai","2023-09-27 06:14:41",0.67946,3,huiqianlai
1777,10691833,NNLP,"2023-10-11 13:40:27",0.67973,12,"jakeblomquist,joshmayanja,oleksandry"
1778,10757056,"Acq is on fire","2023-08-07 09:49:33",0.68094,4,"danicash98,lucaalessandrini"
1779,10729019,"Abhinav T B","2023-07-31 04:52:07",0.68108,2,abhinavtb
1780,10817165,"Tarun Nagpal","2023-10-09 09:20:34",0.68158,15,tarunnagpal
1781,10682802,bchoffin,"2023-07-14 21:01:12",0.68206,1,bchoffin
1782,10814928,"Hiren Limbad","2023-08-27 15:10:21",0.68319,9,hirenlimbad
1783,10713469,"Anh Vo","2023-07-29 20:30:35",0.68547,2,anhvth226
1784,10797303,"Howard Hu","2023-09-07 08:17:36",0.68586,2,huhao05133
1785,10831708,"Jonah Kesoyan","2023-10-11 19:32:43",0.68878,9,jonahkesoyan
1786,10714145,"Julius Šyvis","2023-09-17 14:49:00",0.68981,6,juliussyvis
1787,10677273,Errors,"2023-09-06 09:37:34",0.69215,31,prathmeshadsod
1788,10678907,jnhols,"2023-07-15 10:18:14",0.69274,2,jnhols
1789,10991053,"Bekhzod Aminov","2023-10-07 17:05:04",0.69486,2,bekhzodaminov
1790,10738042,"Thierry Neusius","2023-08-09 21:19:50",0.69504,14,thierryneusius
1791,10838896,genesogenesis,"2023-10-11 15:48:16",0.69521,149,igorjovanovic
1792,10891911,"Jashwanth Sajja","2023-09-25 06:56:38",0.69710,1,jashwanthsajja
1793,10745065,"Hamza Kacem","2023-08-02 02:29:49",0.69828,5,hamzakacem
1794,10761514,"Pavel Baboshkin","2023-08-05 16:28:27",0.69900,2,pavelbaboshkin
1795,10842032,"Gabriel Tregoat","2023-09-05 13:08:36",0.69960,5,gtregoat
1796,10816339,"Dem Ma","2023-10-11 08:13:38",0.69969,58,denisma
1797,10844991,"Lukas Schaub","2023-08-29 18:20:07",0.70189,5,lukasschaub
1798,10681879,kitayama,"2023-09-17 08:29:48",0.70380,19,kkityama
1799,10807225,"Refaat M","2023-08-18 14:33:43",0.70447,1,refaatstark
1800,10849181,AdilFaizanKhan,"2023-10-08 09:29:44",0.70745,2,adilfaizankhan
1801,10940450,"Alvaro Infante","2023-10-11 01:28:22",0.70877,2,alvaroinfante
1802,10813580,"Sato Motoki","2023-08-25 09:00:17",0.70907,9,satomotoki
1803,10734541,hashi,"2023-07-29 08:14:33",0.70936,1,f178ffebf8f7
1804,10827861,ZEGLAZI,"2023-08-29 23:51:17",0.71058,16,zeglazi
1805,10678977,"Emmanuel Justine","2023-10-10 22:13:36",0.71155,30,lordxerxes
1806,10831002,"Stephen Petrides","2023-09-12 04:03:42",0.71305,4,stephenpetrides
1807,10693848,"Jiajin Zhao22","2023-10-02 06:31:27",0.71392,2,jiajinzhao22
1808,10679354,Dhruv_K,"2023-07-29 11:31:42",0.71466,29,dhruvkhatri
1809,10865396,"Kaine Taylor","2023-09-14 15:54:19",0.71537,5,kaineyamashiro
1810,10845275,"Federico Monfasani","2023-08-30 21:17:07",0.71608,3,federicomonfasani
1811,10700005,"yu weikun","2023-08-01 03:13:06",0.71634,16,"crazyape,lzh24lch,yuweikun"
1812,10884796,"Rao Nauman","2023-09-12 07:48:50",0.71731,10,raonauman
1813,10830223,"Rishabh Kinhikar","2023-09-01 08:23:06",0.71853,9,"amimunshi,azeemkhan03,daivikjayanm,hemantpurswani,rishabhkinhikar"
1814,10761343,TheSven,"2023-08-31 16:35:45",0.72096,15,thesven
1815,10841496,Beejay4l,"2023-09-15 16:52:47",0.72108,3,beejay4l
1816,10960461,"Sumit Ghosh","2023-09-25 16:58:20",0.72145,1,iammightiest
1817,10727558,"Arvinder singh","2023-09-10 19:23:54",0.72198,1,arvindersinghs
1818,10722216,"Mohamed Hedi Rhouma","2023-08-11 09:39:57",0.72243,2,mohamedhedirhouma
1819,10898712,Pooja,"2023-10-01 07:16:53",0.72358,12,chiyatheanalyst
1820,10729249,Ankit_Jangid9,"2023-08-04 16:52:37",0.72394,17,ankitjangid9
1821,10701205,"Abraham Montoya","2023-09-15 16:17:34",0.72470,30,abrahammontoya
1822,10869576,bukkity,"2023-09-09 16:20:20",0.72605,2,kotaniko
1823,10843489,xiecheng,"2023-08-30 01:16:05",0.72626,2,mxiaoyu
1824,10838180,"Coding Expert1","2023-08-27 18:54:29",0.72825,4,codingexpert1
1825,10784867,kato345,"2023-10-09 12:38:43",0.73035,1,kato345
1826,10709064,"Paul Larmuseau","2023-07-24 19:00:29",0.73124,12,plarmuseau
1827,10882517,"Suvam mistry","2023-10-11 07:12:43",0.73278,2,suvammistry
1828,10814922,"Meet Mandaviya","2023-08-29 08:11:39",0.73342,8,meetgajjar1182
1829,10829380,"Deep Shankar Pratap Singh","2023-08-28 09:34:11",0.73432,10,dkspsingh
1830,10679076,"Viacheslav Barkov","2023-10-10 22:24:20",0.73611,5,slavabarkov
1831,10806854,Megatvini,"2023-08-21 11:02:59",0.73689,16,nikadogonadze
1832,10834091,"Thibaud Perrin","2023-09-24 14:34:16",0.73691,6,perrinthibaud
1833,10683120,rosalia07,"2023-07-29 05:20:42",0.73862,1,celebi07
1834,10736206,lFe1ix,"2023-07-29 15:04:02",0.73862,2,"lfe1ix,xuhao1010"
1835,10829008,"Samir Tanfous","2023-08-27 14:30:03",0.74779,2,samir777
1836,10820854,"Julio Contreras","2023-10-11 22:04:02",0.74784,159,juliocontreras
1837,10764145,"Juan Jesus  Castelo","2023-08-18 18:32:02",0.74867,5,juanjesuscastelo
1838,10723587,"Harsh Priye","2023-07-26 18:46:34",0.74900,2,harshpriye
1839,10685666,"Karthik Raavi","2023-09-23 13:34:03",0.74930,6,karthikraavi
1840,10965442,"Amit Saraswat","2023-09-29 08:46:29",0.75088,3,ballisticrage
1841,10827585,niemandtM,"2023-09-19 09:13:40",0.75099,12,niemandtm
1842,10803708,"Ben Durham","2023-08-23 00:41:40",0.75347,13,bendurham441
1843,10791066,"da x","2023-08-13 12:28:39",0.75887,3,felixpaul
1844,10862286,"Seydi faye","2023-09-05 23:51:03",0.76034,1,seydifaye
1845,10936698,"Taylor Adkins","2023-09-21 23:54:31",0.76344,5,tayloradkins
1846,10927114,tomczykart,"2023-09-24 20:10:01",0.76438,6,tomczykart
1847,10771160,"Aman Jaiswal","2023-08-10 17:50:32",0.76463,7,amanjaiswal
1848,10864867,ChrisK321,"2023-09-11 15:20:07",0.76521,10,chrisk321
1849,10814091,HaileM,"2023-10-07 16:54:31",0.76535,34,misgna
1850,10691194,"ian le blanc","2023-08-17 12:40:12",0.76763,47,ianleblanc
1851,10680584,"Akmal Azzam o'g'li","2023-07-14 11:04:27",0.77066,3,akmalmir
1852,10734784,JukiGab,"2023-10-07 17:12:31",0.77240,5,jukigab
1853,10770153,kyryl_skichko,"2023-08-17 17:47:19",0.77588,2,kirillskich
1854,10703174,DevOpt,"2023-08-30 09:33:37",0.77683,14,abraytee
1855,10831814,"Ayako Kishi","2023-08-29 12:54:54",0.78106,6,ayakokishi
1856,10814955,"timi timski","2023-10-03 18:34:38",0.78620,4,timitimski
1857,10704612,"Barka Riyadh","2023-07-21 11:04:27",0.78708,5,barkariyadh
1858,10859237,"Shahzaib Ur Rehman","2023-09-01 21:39:33",0.79117,2,shahzaibshazoo
1859,10706688,"Skylar Tipton","2023-07-24 19:08:31",0.79774,5,skylartiptpon
1860,10841007,minha47,"2023-09-29 07:05:54",0.80122,9,minha47
1861,10760516,UOM_190471C,"2023-08-10 18:29:31",0.80489,12,uom190471c
1862,10843165,dengxd,"2023-09-07 05:23:40",0.80754,13,dengxd
1863,10816134,"Anand siva","2023-08-22 21:08:39",0.80761,5,anandsiva
1864,10680627,"willy chang","2023-07-14 08:40:39",0.80806,1,willychang
1865,10763512,cagriertem,"2023-08-23 08:39:55",0.80897,5,cagriertem
1866,10917233,"Eduardo Froelich","2023-09-19 17:57:20",0.81017,8,eduardofroelich
1867,10954407,"pravin desai7811","2023-09-28 03:23:50",0.81354,8,pravindesai7811
1868,10770534,"Valko Milev","2023-10-09 17:29:45",0.81825,18,valkomilev
1869,10768408,panjinhua,"2023-08-12 15:17:19",0.81833,5,panjinhua
1870,10876544,"Fahmi Sajid","2023-09-09 07:44:54",0.82088,6,fahmisajid
1871,10767487,"Khoi Do","2023-08-07 01:04:14",0.82251,1,khoido
1872,10923150,Chezhira,"2023-09-17 13:28:14",0.82266,9,chezhira
1873,10881468,"Zeinab Saeidi","2023-09-27 19:20:33",0.82496,2,zeinabsaeidi
1874,10815206,Dosharui,"2023-09-30 20:39:44",0.82695,26,dosharui
1875,10847084,"[Deleted] 0bdc7389-2301-4e6c-acd8-cd1ed51ed3b8","2023-08-30 15:56:01",0.82771,5,del=5055bdda61f8818d
1876,10801460,"Drew Ny Avo","2023-10-11 07:48:12",0.82948,6,drewnyavo
1877,10888496,MuxxsMu,"2023-09-11 06:08:39",0.83118,4,muxxsmu
1878,10804719,"Shea Durgin","2023-08-17 21:19:27",0.83199,2,sheadurgin
1879,10799657,"Khalid Bouraki","2023-09-19 20:19:03",0.83311,23,khalidbouraki
1880,10976952,"Anas Badaoui","2023-10-08 19:54:34",0.83321,1,anas97
1881,10826066,"Vishesh Tripathi","2023-08-25 10:23:08",0.83463,2,visheshtripathi
1882,10851576,"Osvaldo Valdivia","2023-09-08 09:01:15",0.83686,1,osvaldovaldivia
1883,10707978,christph,"2023-07-25 13:22:23",0.83738,3,christph
1884,10722544,Kaggle_Zeroes,"2023-10-08 05:03:38",0.84102,3,"andrewschaefer6424,ayushsinha98,sayalighodekar,vsk2123"
1885,10838301,mewcatgaming,"2023-09-10 12:31:22",0.84376,9,mewcatgaming
1886,10676876,DaV12345,"2023-07-13 21:03:19",0.85379,3,dav12345
1887,10990574,"Yevhen Herasimov","2023-10-10 12:04:09",0.86351,6,jeniagerasimov
1888,10751663,"Zuzanna Dubanowska","2023-08-06 17:55:53",0.87669,2,zuzannadubanowska
1889,10790471,"Abraham García","2023-08-13 21:08:05",0.87720,2,jags816
1890,10708329,"Thành Toàn Vương","2023-07-22 03:19:01",0.87884,2,thnhtonvng
1891,10986202,"Danylo Reznyk","2023-10-09 10:33:24",0.87993,11,danyloreznyk
1892,10812501,"Anudeep Adiraju","2023-08-29 12:47:50",0.88057,3,anudeepadiraju
1893,10928916,"Umer Farooq","2023-09-17 09:12:30",0.88566,1,umerfarooq807
1894,10725778,"Cilz Hills","2023-08-04 07:20:17",0.88696,7,cilzhills
1895,10817351,"Manthos Kampourakis","2023-10-06 17:17:05",0.88777,14,mattkamp
1896,10954433,"Unai Garay","2023-09-29 10:11:46",0.89488,2,vasca96
1897,10866072,khushiC350,"2023-09-07 11:57:47",0.89644,1,khushic350
1898,10735227,"Jeffrey Crabill","2023-10-11 21:25:51",0.89839,54,jeffreycrabill
1899,10689076,"Pier Paolo Tarasco","2023-07-23 20:19:40",0.90280,1,pierpaolotarasco
1900,10812597,"karen fisher","2023-09-02 03:01:53",0.90354,1,karenfisher
1901,10677830,Benchan,"2023-07-22 13:36:41",0.90389,1,nekot0
1902,10770474,"Arvind Chandrakar","2023-09-11 17:04:26",0.90546,7,arvindchandrakar
1903,10712073,"Rajat Raj","2023-09-06 08:56:24",0.90616,1,rajatraj0502
1904,10830092,hjuuuuuucu,"2023-10-07 16:13:54",0.91024,5,hjuuuuuucu
1905,10935260,"Avinash Kumar","2023-09-22 08:20:19",0.91173,4,avinashrana830
1906,10924269,philipanish011,"2023-10-11 13:23:23",0.91537,9,philipanish011
1907,10856566,"NLP Wizards","2023-10-11 19:28:36",0.91865,6,"sharayupisal,sreejanirocksbigtime"
1908,10926453,"Qiuxing Beiye","2023-10-02 19:17:47",0.92585,47,qiuxingbeiye
1909,10675652,"Ben Ashton","2023-07-18 07:08:42",0.92730,8,benashton
1910,10979320,"Igor Aranovsky","2023-10-04 21:37:57",0.92785,2,igoraranovsky
1911,10924996,"Harsh Der","2023-09-18 06:15:42",0.92977,5,"adityakasliwal,hder03"
1912,11012138,"Valiantsin Rakots","2023-10-04 20:08:25",0.93218,2,valiantsinrakots
1913,10698521,xxxNARUTO228xxx,"2023-08-17 19:17:59",0.93758,3,rakhimovichie
1914,10674807,MA,"2023-10-04 16:31:49",0.93759,32,mathurinache
1915,10923256,"Jorge Alexander Fajardo","2023-09-22 06:14:49",0.94079,1,alexanderfajardo
1916,10743732,rmarquet21,"2023-08-04 10:05:42",0.95031,7,"robinmarquet,thibautjuill"
1917,10806005,"Gustavo Roncador Borges","2023-08-31 10:45:10",0.95207,2,gustavorb
1918,11003686,"Bohdan Maksymchuk","2023-10-03 13:39:31",0.95289,1,bohdanmaksymchuk
1919,10806506,1234,"2023-10-10 03:38:43",0.95623,10,xx98x98
1920,10787129,"BERKAY GULER","2023-08-13 17:58:57",0.97079,3,berkayguler
1921,10687446,Tushar,"2023-07-23 04:26:47",0.97102,8,tusharpatil98
1922,10728230,Harikrshnan_Nair,"2023-08-10 13:40:46",0.97731,1,harikrshnannair
1923,10676224,"jcg web","2023-10-06 06:33:22",0.98067,50,jcgweb
1924,10832261,Roumaissaa,"2023-08-31 18:53:27",0.98073,18,roumaissaa
